81
76,87,84,84
77,86,81,82
81,88,82,82
77,86,84,82
79,87,81,82
79,87,80,84
77,86,81,83
81,86,81,83
80,89,77,85
81,84,80,81
77,87,76,84
80,88,75,83
79,87,80,83
79,88,79,83
80,87,76,84
80,86,79,86
81,87,80,88
77,89,77,73
80,88,80,61
81,86,76,56
78,86,77,58
78,85,78,37
78,87,82,58
79,84,85,47
76,86,84,46
76,85,85,60
79,85,84,49
80,88,88,62
80,86,86,99
80,87,91,255
79,84,85,255
81,86,86,255
77,87,88,255
77,85,90,255
80,84,87,255
78,86,88,255
78,84,83,255
81,85,83,255
79,85,87,86
78,86,87,88
81,86,84,90
79,88,84,89
78,88,84,89
80,88,84,89
78,89,85,87
80,85,84,88
80,84,84,88
78,85,83,89
81,84,81,90
81,82,81,91
78,82,81,90
80,81,80,87
79,83,82,87
80,82,82,90
77,83,80,89
80,82,78,89
80,83,76,87
80,81,79,85
79,80,79,87
80,81,77,88
80,80,80,88
79,81,77,84
80,85,77,85
78,83,80,85
75,81,76,87
75,81,79,85
78,80,76,84
74,81,80,82
75,82,78,83
73,80,79,82
72,82,81,79
72,77,81,79
74,82,82,81
70,79,81,82
70,82,83,77
68,82,82,73
70,80,86,71
71,80,85,70
80,80,86,72
68,77,89,56
56,81,90,79
47,80,89,51
35,80,86,55
50,82,90,58
37,79,87,13
36,81,90,45
39,78,91,19
30,79,87,31
38,82,89,255
39,80,86,255
41,80,87,255
49,81,89,72
54,79,88,255
55,80,88,78
63,79,86,255
72,80,85,83
66,81,84,82
67,80,82,77
70,80,83,81
68,82,83,81
67,81,82,81
70,80,79,82
69,81,79,83
69,82,78,83
68,84,77,82
71,80,78,82
71,83,79,84
70,81,80,86
74,84,81,85
73,83,82,86
73,86,81,88
73,86,84,87
71,85,85,88
71,86,86,87
72,87,83,89
78,86,85,90
74,86,88,89
75,86,86,91
76,87,86,88
77,87,84,90
77,88,88,89
76,87,84,87
78,83,87,90
77,86,86,89
77,84,84,88
78,87,83,90
77,84,84,89
77,82,83,90
78,82,82,90
78,80,83,88
81,82,81,88
80,80,81,88
81,80,80,85
79,80,79,83
80,80,80,83
81,80,78,83
79,80,77,81
77,81,80,82
77,81,82,81
80,80,81,77
80,81,84,86
81,83,82,82
79,80,87,82
79,81,86,80
79,80,87,81
80,81,88,83
80,80,86,84
80,80,85,255
77,81,84,84
79,81,85,84
78,81,86,87
79,81,84,86
78,81,85,89
79,78,83,89
78,80,80,87
80,83,80,90
79,81,80,88
78,81,79,87
79,80,79,91
77,82,79,90
76,82,80,90
74,80,77,88
77,83,80,90
74,81,79,87
72,81,79,88
74,79,80,88
74,80,81,88
73,83,82,86
71,81,81,87
70,80,82,88
71,81,83,85
73,81,84,85
72,79,84,85
69,81,86,85
69,81,86,84
71,81,88,85
72,83,83,84
68,82,87,84
68,82,85,84
68,82,87,82
69,81,87,84
68,82,87,85
72,83,87,85
69,84,86,82
70,85,86,84
73,88,85,80
70,88,87,82
74,87,87,81
73,86,88,80
75,88,89,78
77,89,88,69
78,90,85,74
79,90,87,63
79,89,90,63
75,87,90,73
79,85,90,68
80,82,91,62
79,84,88,52
80,82,87,62
