21
6,21,18,19
7,22,18,20
8,21,20,19
9,20,19,20
10,20,19,18
12,19,18,17
19,20,18,17
23,19,18,18
26,22,19,17
27,20,18,19
32,21,19,19
46,19,18,25
66,19,20,31
75,19,20,36
77,17,20,36
116,17,20,44
119,16,18,52
122,15,19,59
121,15,18,62
114,17,18,66
138,16,18,82
124,18,15,118
142,16,15,111
150,18,15,141
141,14,14,106
137,18,16,128
139,17,15,118
136,15,15,99
130,16,15,84
106,18,18,69
118,17,19,18
107,18,20,35
123,20,20,17
111,18,21,19
70,20,21,17
61,21,21,16
46,20,21,17
40,18,20,16
29,20,19,17
25,20,19,20
25,20,20,20
23,19,18,19
19,20,17,18
15,19,19,21
12,21,20,23
11,20,19,20
12,21,17,23
11,22,19,23
13,20,18,20
12,21,18,24
12,20,18,23
11,20,18,21
11,19,19,21
9,21,18,22
8,20,19,22
7,20,19,23
8,19,18,21
8,20,18,21
8,20,18,23
8,20,18,22
9,19,20,21
7,20,18,25
6,19,18,22
7,20,19,23
6,19,18,22
8,19,16,21
8,18,19,21
8,19,18,23
9,19,17,22
7,18,20,22
9,19,19,21
8,19,17,22
8,19,18,21
9,18,17,22
8,18,20,21
8,18,19,22
9,17,19,22
9,17,19,21
10,18,21,20
7,18,21,19
9,18,21,21
8,17,21,21
10,17,20,20
10,17,22,22
8,18,21,23
8,19,20,21
9,20,22,22
11,18,18,22
11,19,19,22
9,18,20,23
10,18,18,23
7,19,19,22
10,18,21,22
11,19,19,23
8,22,19,22
11,18,22,23
9,19,19,22
9,20,20,22
9,20,21,23
10,20,20,23
8,19,21,24
9,20,19,23
9,20,20,20
9,19,22,22
9,21,20,22
8,19,20,25
10,20,21,21
8,18,19,22
8,18,21,22
9,17,20,22
8,20,20,24
7,20,20,22
8,16,20,22
8,18,20,21
7,18,19,22
9,16,20,19
10,17,21,21
7,17,22,22
7,17,20,20
7,17,23,22
6,15,21,22
8,18,20,22
6,19,21,23
8,18,19,20
6,18,20,22
7,17,20,23
8,17,22,22
8,17,19,20
7,18,19,23
8,18,20,20
8,17,20,23
10,16,20,23
9,17,20,21
11,17,18,20
10,16,20,20
11,17,19,21
11,18,21,20
10,18,22,20
13,18,21,20
11,18,22,20
10,17,19,18
10,17,20,20
10,19,20,21
10,19,20,22
11,17,21,21
12,17,20,21
11,17,19,21
11,17,18,21
11,18,20,20
13,17,18,22
10,17,19,19
11,15,19,22
11,16,19,20
11,18,19,20
12,18,18,21
12,17,19,23
11,18,17,21
8,18,17,21
11,18,18,24
9,18,19,21
9,17,18,20
8,17,19,20
9,19,18,22
8,18,17,20
9,18,17,20
7,18,17,23
9,17,17,21
7,19,18,18
9,18,18,21
8,19,15,21
9,20,19,21
8,19,17,22
8,20,20,20
7,19,19,22
8,18,21,20
6,20,19,21
9,20,21,20
6,18,18,21
8,19,18,19
9,20,20,21
9,20,22,20
7,20,20,21
8,20,21,20
9,22,21,20
9,20,19,20
9,19,21,22
5,19,19,22
8,20,21,22
7,19,20,20
7,17,19,22
9,19,20,21
7,18,18,20
8,18,21,19
10,18,20,20
8,18,19,22
9,16,20,21
8,16,20,18
11,17,22,21
8,17,23,19
