71
56,69,69,71
56,70,70,71
57,70,70,69
57,70,71,74
59,71,69,71
58,71,70,69
57,71,71,69
57,73,71,72
57,73,70,71
54,70,70,71
58,73,70,71
56,74,68,70
62,71,70,69
62,71,69,71
66,76,66,71
62,70,67,70
63,70,64,71
64,69,67,71
63,73,64,72
63,71,63,69
67,69,63,71
61,68,64,70
64,69,62,70
64,70,63,71
62,70,62,70
62,69,63,70
61,68,62,70
62,71,60,71
66,70,60,70
61,67,60,71
63,69,61,72
63,70,61,71
63,70,62,72
65,69,60,71
59,70,64,71
63,68,63,70
65,69,62,71
62,72,67,73
62,68,64,68
62,70,68,69
63,68,66,70
65,69,66,69
61,70,66,71
66,68,68,70
64,69,67,72
60,68,65,73
63,69,66,72
66,71,65,70
62,69,63,73
63,71,63,72
62,68,61,73
60,68,63,72
61,68,62,72
65,69,61,71
64,70,62,72
64,68,62,71
64,66,62,69
61,69,61,74
65,68,60,72
66,67,60,70
61,67,61,73
64,69,61,70
64,69,61,70
64,69,61,71
67,68,62,71
61,71,61,71
63,68,61,70
63,68,60,70
65,70,63,70
65,69,62,73
62,67,61,71
65,68,62,72
61,68,61,69
63,68,63,70
62,69,60,72
62,71,63,71
64,71,59,74
62,70,63,70
61,71,63,73
62,71,64,72
63,73,64,71
63,71,66,76
63,71,67,71
60,71,67,70
63,72,69,68
59,73,70,70
58,73,69,69
58,70,71,70
56,70,67,69
55,70,70,68
56,69,71,61
53,71,68,54
52,67,72,53
55,67,71,55
61,66,71,49
64,64,70,64
67,64,67,50
68,63,72,59
75,63,66,79
71,64,69,69
63,64,71,55
61,64,71,63
57,64,70,64
54,63,67,68
54,63,69,72
52,63,68,63
55,65,65,63
58,66,67,65
59,63,65,62
59,65,66,65
61,65,66,63
59,65,64,65
62,65,61,65
62,64,62,66
62,65,62,66
61,65,62,65
61,68,61,69
61,67,62,67
61,65,61,68
62,64,62,68
62,69,60,71
64,66,61,73
61,67,61,72
60,67,63,74
61,69,62,71
65,68,60,70
63,67,61,68
63,71,62,71
61,69,61,69
63,68,61,68
64,70,59,69
64,68,61,68
63,70,61,70
63,69,64,67
64,69,61,69
64,70,61,67
62,69,62,69
63,70,62,69
62,68,61,68
63,68,58,68
65,70,60,69
64,70,59,71
62,69,60,69
63,70,61,65
62,68,62,68
67,68,59,67
67,70,61,66
64,69,62,67
62,68,62,66
63,68,64,62
67,69,63,61
64,71,64,64
63,68,69,67
67,70,71,72
63,70,67,73
64,70,70,72
62,71,73,73
65,71,69,71
64,73,70,74
62,70,70,73
64,71,69,73
63,70,70,68
64,69,70,71
63,74,68,73
63,72,66,73
65,71,68,73
64,71,66,72
62,72,68,72
64,71,66,74
63,68,66,70
64,70,64,73
66,68,66,73
63,65,65,73
62,67,64,73
63,65,63,72
65,63,63,72
65,62,61,74
64,63,61,72
63,64,63,72
63,62,62,72
62,63,62,71
65,62,62,69
62,61,63,70
63,63,62,72
62,62,66,70
64,63,65,72
63,64,65,71
63,61,64,71
65,62,65,71
63,63,66,72
63,64,70,72
65,62,67,71
63,62,67,70
63,61,66,70
64,62,65,70
64,61,67,71
65,63,63,71
66,62,64,69
63,60,65,70
