58
47,57,58,59
47,57,59,58
46,59,58,57
45,61,58,58
48,60,58,59
45,59,58,60
44,57,56,60
47,58,58,58
43,57,58,56
43,55,58,58
48,53,58,56
44,55,56,55
42,53,57,56
43,53,58,55
43,54,58,56
42,53,58,58
42,55,56,55
41,53,55,54
42,52,55,56
45,52,55,57
44,50,57,57
46,54,55,55
46,54,55,54
45,53,56,55
49,51,52,57
47,51,55,56
51,53,54,56
50,53,55,56
48,51,52,56
52,50,55,57
50,52,53,56
51,52,52,55
51,52,53,55
48,52,52,54
47,54,50,55
52,50,50,56
51,51,47,56
52,50,49,54
50,51,49,58
48,52,49,57
52,51,49,55
51,50,49,56
49,52,51,55
49,50,54,54
50,51,52,55
51,52,53,54
50,49,55,49
51,49,56,51
49,51,56,51
51,50,56,49
53,51,58,53
49,50,56,53
48,52,56,55
52,51,57,53
49,51,56,56
49,49,55,58
49,51,53,57
48,50,55,59
50,50,55,56
49,51,53,58
49,51,51,55
49,52,52,55
50,52,48,56
48,54,48,56
51,53,50,55
51,56,51,56
50,54,50,56
49,55,51,55
52,55,51,56
51,55,54,56
48,55,55,55
50,57,55,57
51,57,55,56
51,59,56,57
51,59,58,54
50,57,58,54
49,58,55,57
51,58,58,54
49,59,55,58
54,57,58,55
52,59,56,54
51,57,56,54
49,56,55,57
49,57,57,55
49,55,56,56
49,54,57,57
48,54,53,54
48,55,56,56
49,54,54,56
52,52,53,58
51,51,50,56
48,53,52,55
48,51,51,54
46,53,50,57
44,51,51,55
43,51,50,55
42,52,53,53
41,51,53,55
41,51,54,49
41,52,54,54
42,51,53,58
49,51,58,65
54,51,56,65
50,52,58,81
61,51,57,89
66,49,57,102
72,51,54,102
75,53,56,112
77,51,55,107
73,52,58,87
74,51,55,81
66,49,55,75
60,52,57,66
51,50,59,67
47,51,57,57
41,52,54,57
43,50,56,56
41,52,56,56
41,51,55,57
43,51,56,56
43,50,54,55
48,52,55,58
47,50,51,58
49,51,53,59
48,52,53,58
48,51,52,60
49,52,50,59
50,51,51,58
51,51,51,57
49,51,52,57
48,50,51,57
51,51,51,56
50,53,50,57
46,51,49,56
48,51,47,56
49,51,47,55
51,51,50,55
49,50,50,57
52,52,49,56
52,53,48,58
50,53,50,56
49,53,50,56
51,54,51,55
50,54,49,56
48,54,51,57
50,54,50,55
51,53,52,59
51,56,53,56
51,55,52,57
50,57,54,55
52,55,53,57
51,59,55,55
50,55,55,56
47,57,55,53
51,57,57,55
49,59,58,52
49,61,59,53
50,59,59,53
49,58,58,54
53,59,60,52
52,58,58,52
49,58,58,51
52,55,59,52
51,55,58,54
50,54,59,56
52,55,58,58
52,58,57,54
51,55,56,49
51,56,55,48
53,54,55,52
51,55,57,50
49,55,55,51
54,57,55,55
50,55,54,56
50,56,56,55
50,57,54,54
49,55,54,53
51,55,50,54
50,57,50,52
49,55,49,55
49,60,50,56
50,58,51,56
50,58,49,53
49,57,50,54
50,59,50,55
48,59,48,53
49,59,50,53
49,57,52,50
48,59,52,52
49,58,51,53
48,57,52,53
49,59,50,50
49,59,53,53
48,58,52,54
47,56,55,52
47,58,55,54
48,57,55,54
45,58,56,54
45,56,56,53
