255
54,69,79,255
53,69,75,255
55,68,78,255
53,72,76,255
54,70,79,255
53,70,79,255
54,69,78,255
55,70,81,255
54,70,80,255
52,70,78,255
53,72,81,255
55,70,79,255
54,73,80,255
53,72,82,255
53,70,84,255
55,71,79,255
56,72,83,255
52,72,84,255
54,73,80,255
56,71,81,255
52,70,81,255
54,67,80,255
52,70,80,255
52,69,81,255
56,67,80,255
53,68,77,255
55,67,79,255
54,66,78,255
52,66,76,255
53,67,77,255
53,65,75,255
54,66,76,255
54,64,76,255
55,65,74,255
54,67,78,255
55,68,78,255
52,64,76,255
56,66,78,255
54,68,79,255
52,66,78,255
55,66,80,255
51,67,82,255
51,68,83,255
51,65,83,255
50,66,85,255
50,64,88,255
46,63,85,255
46,66,85,255
46,66,87,255
44,66,88,255
45,65,85,255
43,66,86,255
46,65,89,255
47,67,87,255
51,65,85,255
48,68,83,255
49,67,86,255
49,65,82,255
50,66,81,255
53,65,81,255
57,65,81,255
52,67,79,255
53,66,77,255
53,67,77,255
54,67,76,255
52,67,74,255
54,63,76,255
53,66,75,255
55,66,78,255
53,66,78,255
54,65,76,255
54,65,75,255
53,68,75,255
52,64,77,255
54,67,76,255
54,66,74,255
51,66,76,255
51,65,78,255
51,66,76,255
55,68,76,255
52,66,76,255
56,67,77,255
53,69,77,255
53,67,78,255
53,68,75,255
53,68,76,255
54,69,78,255
54,70,77,255
54,71,80,255
52,71,79,255
52,72,80,255
50,72,83,255
55,71,82,255
56,70,80,255
52,70,84,255
53,72,79,255
53,73,80,255
54,73,82,255
56,71,81,255
53,73,81,255
53,70,81,255
54,69,82,255
53,68,83,255
53,70,82,255
53,69,84,255
54,67,82,255
54,67,84,255
54,66,83,255
54,68,84,255
55,62,83,255
54,67,86,255
56,66,80,255
56,66,83,255
55,65,82,255
57,70,81,255
55,66,78,255
54,67,78,255
54,66,79,255
55,69,78,255
53,67,78,255
55,68,76,255
55,69,77,255
54,72,75,255
53,70,78,255
54,69,74,255
53,67,74,255
55,70,77,255
52,72,77,255
53,71,73,255
52,72,78,255
53,72,79,255
54,72,78,255
52,70,78,255
52,71,79,255
55,73,80,255
53,72,78,255
54,73,81,255
53,72,80,255
52,71,80,255
51,73,81,255
55,72,83,255
54,71,84,255
53,73,83,255
54,72,83,255
54,70,84,255
52,73,83,255
50,70,84,255
52,72,83,255
53,71,81,255
53,73,82,255
53,71,79,255
54,71,81,255
52,75,79,255
53,72,80,255
54,71,81,255
55,75,81,255
54,74,79,255
56,71,79,255
53,70,80,255
54,71,81,255
52,73,82,255
53,71,81,255
53,73,85,255
55,74,87,255
54,73,88,255
54,71,90,255
53,72,83,255
56,73,83,255
54,71,87,255
53,74,89,255
53,74,85,255
55,72,88,255
55,70,86,255
53,75,83,255
56,72,85,255
55,72,85,255
52,74,83,255
51,74,82,255
55,73,82,255
53,72,82,255
52,72,81,255
52,71,84,255
53,71,82,255
55,71,78,255
56,69,81,255
53,67,80,255
51,67,77,255
54,68,79,255
53,68,77,255
55,67,79,255
53,66,79,255
55,66,76,255
53,67,74,255
55,66,75,255
53,65,77,255
54,67,75,255
54,67,78,255
53,67,76,255
54,66,76,255
255
50,67,78,255
49,66,78,255
49,67,79,255
49,67,76,255
50,68,76,255
48,67,76,255
48,69,77,255
48,68,75,255
51,69,75,255
50,66,74,255
47,69,73,91
47,68,74,255
46,67,72,255
48,65,69,89
49,65,69,255
49,65,70,255
48,64,72,255
49,66,68,255
46,66,70,93
47,66,69,93
49,63,67,91
49,63,70,255
49,65,69,89
49,67,68,92
48,64,67,255
48,65,68,255
47,64,69,255
48,65,68,255
49,63,68,255
46,63,69,255
46,64,69,255
50,65,69,255
49,63,69,255
49,62,70,255
46,65,69,255
46,62,67,88
46,63,67,89
51,64,67,90
50,63,70,89
46,61,70,90
47,61,69,89
48,63,70,89
50,62,72,91
49,59,71,90
48,63,70,255
47,62,68,88
46,60,73,86
42,60,75,255
47,60,75,84
42,62,76,83
42,62,78,255
44,60,79,84
41,60,79,255
41,60,76,82
39,60,76,255
40,61,79,255
40,60,78,255
40,61,77,255
42,60,79,255
44,61,76,255
43,60,76,255
45,58,77,255
43,60,75,255
45,63,77,255
46,63,75,91
47,62,71,255
48,64,74,255
49,61,72,255
49,63,75,90
47,65,72,255
48,61,75,255
48,66,72,255
47,65,72,89
48,66,74,255
49,67,78,255
47,65,77,255
48,67,74,255
48,67,75,255
45,69,74,255
46,67,75,255
47,66,76,255
47,64,75,255
49,66,73,255
48,63,73,255
47,63,76,92
49,63,72,255
51,65,70,255
49,62,73,89
50,63,71,89
50,61,70,90
50,62,68,90
49,61,71,90
50,61,72,88
47,61,70,90
50,59,69,88
48,61,70,89
48,62,69,88
47,62,70,255
48,60,67,89
48,62,67,255
50,59,68,89
49,61,68,89
49,61,70,86
48,63,68,88
47,61,69,89
48,61,71,88
48,63,71,255
48,63,71,91
50,61,72,89
50,62,71,255
47,62,76,90
49,62,73,255
49,62,75,89
46,64,77,255
49,62,75,255
50,62,76,93
49,64,74,255
50,63,76,255
47,63,74,255
46,65,75,255
50,63,72,255
48,64,73,255
48,62,71,255
48,62,69,90
49,62,71,90
47,62,72,87
49,62,70,91
49,63,68,92
50,63,70,89
48,64,69,88
48,63,68,90
50,62,70,90
47,63,67,91
49,60,70,91
48,61,68,87
48,64,69,89
49,63,70,90
46,64,70,90
49,62,72,87
48,64,71,88
46,65,71,90
49,65,74,89
47,67,72,89
46,64,76,90
45,66,73,90
46,68,75,90
44,68,72,90
45,64,73,89
44,65,76,88
42,67,76,88
42,68,75,89
40,67,78,92
45,66,76,93
42,66,77,89
41,64,78,92
41,70,78,92
43,67,79,90
41,65,78,89
41,66,78,89
44,64,78,88
44,66,76,88
44,68,75,88
44,67,77,90
45,67,74,90
47,69,76,86
48,67,74,86
46,67,75,87
49,67,74,83
49,66,74,84
46,66,77,255
47,66,76,255
47,67,76,255
49,63,75,255
47,66,78,255
49,66,72,255
44,66,75,255
45,66,76,255
49,66,74,255
48,64,73,255
45,65,71,255
47,65,72,86
44,66,72,86
46,67,71,85
48,65,70,87
46,67,68,84
46,67,71,85
45,65,70,87
45,67,68,84
46,69,70,83
44,68,68,83
46,65,69,85
42,66,67,83
42,67,67,84
42,69,69,85
44,67,68,82
39,66,69,81
41,67,68,255
39,68,67,255
39,66,67,82
