73
37,51,59,70
40,51,60,72
36,49,59,71
38,49,61,69
41,49,58,68
39,48,60,68
39,50,56,69
39,51,59,69
40,49,59,71
40,48,59,70
38,49,57,74
39,48,57,73
37,46,57,72
40,49,56,76
39,49,54,76
40,48,55,76
38,48,56,71
38,49,54,72
41,48,55,73
40,49,55,73
38,50,54,73
39,48,54,73
38,52,53,74
40,52,54,75
38,53,52,73
40,54,54,74
40,53,54,75
39,52,54,74
40,54,55,70
39,55,53,73
40,54,54,73
38,53,54,71
39,54,54,71
40,54,52,73
38,55,53,72
38,54,54,68
41,54,54,69
38,55,54,70
37,55,52,69
40,54,53,68
40,56,53,67
38,57,52,67
38,55,54,68
38,55,53,68
36,54,52,66
36,57,53,71
37,55,54,71
37,55,54,69
32,55,55,61
35,56,54,61
33,56,54,60
34,55,54,52
35,51,55,44
42,53,55,61
50,54,57,42
56,50,57,62
57,53,60,46
57,50,60,29
49,51,62,61
47,53,62,23
32,53,63,22
31,52,64,45
53,52,66,49
58,51,64,92
60,52,66,84
61,50,64,78
43,50,64,79
29,48,61,70
41,53,65,255
49,49,63,64
55,49,63,255
38,51,65,255
43,52,61,76
40,54,62,73
33,55,61,70
30,54,61,72
30,55,61,75
28,58,57,71
31,57,58,70
31,56,57,72
31,57,57,75
32,57,57,76
30,53,56,73
34,53,54,75
33,55,54,75
32,55,53,75
35,55,53,75
32,53,53,76
35,54,54,76
34,55,54,72
35,53,56,73
34,55,53,74
34,55,53,75
34,52,53,74
35,54,53,74
36,55,53,73
37,55,51,72
39,56,53,74
37,54,55,71
36,53,52,73
37,52,54,75
38,54,54,75
36,53,54,75
36,54,53,72
36,53,52,74
36,54,54,73
37,54,53,72
39,52,52,73
37,53,52,73
35,53,53,72
37,52,53,77
36,53,53,75
38,51,53,76
36,52,52,74
39,51,54,72
37,54,55,73
38,53,55,71
39,53,58,72
38,54,56,70
37,51,59,72
36,52,59,71
37,52,59,73
38,52,56,71
37,53,59,72
37,52,57,75
36,49,57,74
39,52,57,72
35,52,56,75
37,48,56,75
35,54,51,77
36,54,52,73
38,52,54,71
38,53,55,73
39,52,55,74
37,53,55,74
37,53,54,73
35,53,54,71
38,53,55,73
36,54,56,74
36,53,55,74
38,53,55,71
37,54,57,75
34,53,58,73
35,55,57,73
37,53,58,72
33,56,59,75
34,54,61,75
35,54,59,75
36,56,60,74
33,55,62,76
34,55,61,74
34,54,62,75
35,54,60,73
33,53,64,73
33,52,64,73
34,51,61,71
33,51,65,76
31,49,61,72
33,48,60,73
31,47,61,74
33,50,60,77
34,47,60,73
34,47,60,71
34,47,59,77
37,47,57,71
36,48,59,73
38,47,58,74
37,47,55,75
40,47,56,74
39,47,56,73
40,48,55,76
37,48,55,74
39,46,56,72
41,47,54,74
38,49,55,75
38,47,55,70
38,46,59,71
37,46,60,70
39,48,59,69
38,47,60,69
39,48,58,68
38,48,58,73
40,48,58,74
38,47,57,74
40,45,56,77
37,48,58,74
39,46,56,75
36,46,57,76
37,47,57,73
39,46,54,75
39,47,54,73
39,47,54,74
38,46,53,74
40,48,53,74
39,47,53,73
39,44,54,74
39,45,52,74
39,47,53,73
37,47,55,74
