38
53,66,48,37
47,69,51,36
50,68,52,35
58,66,53,35
57,67,50,34
62,67,50,33
71,67,50,35
73,66,50,33
73,68,49,35
76,65,49,35
74,66,51,36
73,65,48,35
71,65,49,35
63,66,47,33
62,61,47,34
65,63,46,35
63,65,48,34
66,60,48,37
65,61,46,36
68,59,45,34
70,59,45,34
69,59,43,33
71,58,42,33
74,58,44,34
70,57,41,34
71,61,43,32
71,57,41,34
71,59,41,30
71,58,42,32
72,59,42,34
74,59,41,32
72,58,41,33
74,55,41,32
74,54,40,32
72,58,39,31
73,57,40,35
72,56,42,33
69,58,41,32
74,57,40,34
73,58,42,32
73,55,42,36
71,56,41,32
73,56,40,33
73,58,42,32
72,54,41,30
73,55,42,32
73,56,41,32
73,57,41,32
71,56,40,34
73,56,38,35
74,58,41,33
72,55,40,34
74,55,42,36
71,57,43,36
73,56,44,35
73,55,41,35
74,55,44,34
74,56,44,36
71,57,47,35
72,57,46,35
71,57,45,39
71,55,45,36
73,54,45,37
70,57,43,35
71,56,43,36
72,56,42,34
73,56,43,33
73,55,42,34
72,56,41,33
74,55,42,31
76,58,41,34
74,55,42,33
73,57,41,34
72,56,43,33
73,55,42,33
74,56,40,35
75,58,42,32
73,57,43,32
74,57,44,31
74,56,44,34
71,57,43,32
72,58,43,33
71,57,45,35
73,59,43,33
74,57,47,34
71,61,44,33
73,60,45,32
73,59,44,32
71,61,44,32
73,58,45,33
74,59,43,32
73,58,45,31
70,58,45,33
74,58,44,33
72,58,42,32
72,58,44,33
73,55,44,33
74,55,44,32
70,57,45,33
74,55,44,33
72,58,45,33
73,58,44,33
72,55,46,34
72,56,45,34
71,55,44,34
70,56,45,33
73,55,45,33
73,56,47,34
72,56,44,36
71,57,46,36
71,57,43,34
73,56,43,37
75,56,45,36
71,55,48,36
73,56,48,36
69,57,48,34
72,55,49,35
73,57,47,34
72,58,50,33
67,54,48,36
71,57,47,36
70,55,45,36
76,55,46,36
71,57,46,37
72,55,46,35
72,56,43,38
70,58,44,37
73,56,43,35
69,57,40,38
72,57,42,34
70,56,42,38
71,55,39,36
71,57,38,36
70,57,40,36
71,55,40,36
70,55,42,36
72,53,39,37
71,57,42,36
73,57,41,38
72,57,38,38
70,58,40,36
71,57,44,37
71,57,39,35
72,56,41,36
72,54,40,36
72,54,41,34
73,59,40,38
71,59,40,36
73,56,40,35
72,57,40,36
69,56,41,35
72,55,41,35
74,57,40,34
71,56,39,35
72,57,41,34
73,58,43,35
73,56,40,33
73,58,43,33
76,58,38,32
73,57,43,34
72,58,42,35
73,59,43,36
72,58,42,32
73,58,42,35
73,59,44,34
72,60,44,34
72,61,44,33
73,60,44,36
73,61,46,37
73,59,47,35
73,60,44,34
75,60,46,37
73,59,48,35
74,61,49,35
74,62,50,35
72,60,48,35
72,59,48,36
75,59,49,36
73,58,48,36
72,58,46,36
74,60,45,38
75,56,47,37
72,58,44,38
73,58,43,36
72,58,43,36
72,58,42,35
72,58,43,35
74,59,40,35
71,58,41,37
73,59,42,37
72,60,41,37
73,60,40,37
73,60,41,35
71,59,42,34
71,60,44,36
70,60,43,38
71,61,42,36
75,60,41,36
72,60,44,37
